DEBUG 2021-10-19 10:25:03,537 1939493ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:23,655 4719612ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:28,713 4724669ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:11:28,713 4724669ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:30,091 4726047ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:11:30,091 4726047ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:11:33,770 4729726ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:11:33,770 4729726ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:38,826 4734782ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:11:38,826 4734782ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:43,838 4739795ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:11:43,839 4739795ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:48,898 4744855ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:11:48,899 4744855ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:53,955 4749911ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:11:53,955 4749911ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:11:59,021 4754977ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:11:59,021 4754977ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:00,411 4756367ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:12:00,411 4756368ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:12:04,072 4760028ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:04,072 4760029ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:09,132 4765088ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:09,132 4765088ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:14,076 4770032ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T14:11:05.0414527Z;LastJobId:504770;NextExecution:2021-10-19T14:12:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T14:12:11.9497185Z;NextExecution:2021-10-19T14:13:00.0000000Z;LastJobId:504771), NextExecution: (19/10/2021 14:13:00)
DEBUG 2021-10-19 11:12:14,190 4770147ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:14,190 4770147ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:16,199 4772155ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 11:12:19,241 4775197ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:19,241 4775197ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:24,252 4780208ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:24,252 4780208ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:29,305 4785261ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:29,306 4785263ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:30,642 4786598ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:12:30,642 4786598ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:12:34,366 4790323ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:34,367 4790323ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:39,410 4795366ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:39,410 4795367ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:44,426 4800382ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:44,426 4800383ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:49,481 4805438ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:49,481 4805438ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:52,071 4808028ms CountersAggregator     CallSite.Target    - Aggregating records in 'Counter' table...
DEBUG 2021-10-19 11:12:52,229 4808185ms CountersAggregator     CallSite.Target    - Records from the 'Counter' table aggregated.
DEBUG 2021-10-19 11:12:54,535 4810492ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:54,535 4810492ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:12:59,585 4815542ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:12:59,586 4815542ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:00,965 4816922ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:13:00,965 4816922ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:13:04,639 4820596ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:04,640 4820596ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:05,100 4821057ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T14:12:11.9497185Z;LastJobId:504771;NextExecution:2021-10-19T14:13:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T14:13:02.9603829Z;NextExecution:2021-10-19T14:14:00.0000000Z;LastJobId:504772), NextExecution: (19/10/2021 14:14:00)
DEBUG 2021-10-19 11:13:07,244 4823200ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 11:13:09,700 4825656ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:09,700 4825657ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:14,754 4830710ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:14,754 4830711ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:19,809 4835766ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:19,810 4835766ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:24,864 4840820ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:24,864 4840820ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:29,920 4845876ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:29,921 4845877ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:31,403 4847359ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:13:31,405 4847361ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:13:34,972 4850929ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:34,972 4850929ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:40,031 4855988ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:40,031 4855988ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:45,083 4861039ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:45,083 4861039ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:50,139 4866095ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:50,139 4866096ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:13:55,191 4871148ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:13:55,192 4871148ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:00,243 4876199ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:00,243 4876199ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:01,853 4877809ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:14:01,853 4877809ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:14:05,280 4881236ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:05,280 4881236ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:10,336 4886292ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:10,336 4886292ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:11,924 4887881ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T14:13:02.9603829Z;LastJobId:504772;NextExecution:2021-10-19T14:14:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T14:14:09.7775472Z;NextExecution:2021-10-19T14:15:00.0000000Z;LastJobId:504773), NextExecution: (19/10/2021 14:15:00)
DEBUG 2021-10-19 11:14:14,044 4890001ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 11:14:15,384 4891341ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:15,385 4891341ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:20,444 4896401ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:20,444 4896401ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:25,474 4901431ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:25,474 4901431ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:30,514 4906471ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:30,514 4906471ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:32,093 4908049ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:14:32,093 4908049ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:14:35,558 4911515ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:35,558 4911515ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:40,613 4916569ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:40,613 4916569ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:45,669 4921626ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:45,669 4921626ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:50,712 4926669ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:50,712 4926669ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:14:55,766 4931722ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:14:55,766 4931722ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:00,817 4936773ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:00,817 4936774ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:02,543 4938499ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:15:02,543 4938500ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:15:03,146 4939102ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-19T14:14:09.7775472Z;LastJobId:504773;NextExecution:2021-10-19T14:15:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-19T14:15:00.9831942Z;NextExecution:2021-10-19T14:16:00.0000000Z;LastJobId:504774), NextExecution: (19/10/2021 14:16:00)
DEBUG 2021-10-19 11:15:05,266 4941222ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-19 11:15:05,869 4941826ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:05,870 4941826ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:10,928 4946884ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:10,928 4946885ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:15,985 4951941ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:15,985 4951941ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:21,038 4956995ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:21,038 4956995ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:26,081 4962037ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:26,081 4962037ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:31,137 4967094ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:31,137 4967094ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-19 11:15:32,822 4968778ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 heartbeat successfully sent
DEBUG 2021-10-19 11:15:32,822 4968779ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:18436:e22dba81 waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-19 11:15:36,194 4972151ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-19 11:15:36,194 4972151ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
